Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Spain,GDP,1981-12-31T00:00:00,202.26,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1982-12-31T00:00:00,195.46,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1983-12-31T00:00:00,170.49,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1984-12-31T00:00:00,171.64,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1985-12-31T00:00:00,180.3,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1986-12-31T00:00:00,250.64,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1987-12-31T00:00:00,317.88,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1988-12-31T00:00:00,375.14,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1989-12-31T00:00:00,413.63,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1990-12-31T00:00:00,535.1,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1991-12-31T00:00:00,575.6,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1992-12-31T00:00:00,629.2,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1993-12-31T00:00:00,523.65,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1994-12-31T00:00:00,529.12,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1995-12-31T00:00:00,612.94,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1996-12-31T00:00:00,641,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1997-12-31T00:00:00,588.69,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1998-12-31T00:00:00,617.04,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,1999-12-31T00:00:00,633.19,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,2000-12-31T00:00:00,595.4,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,2001-12-31T00:00:00,625.98,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,2002-12-31T00:00:00,705.15,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,2003-12-31T00:00:00,906.85,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,2004-12-31T00:00:00,1069.56,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,2005-12-31T00:00:00,1157.28,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,2006-12-31T00:00:00,1264.55,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,2007-12-31T00:00:00,1479.34,Yearly,WGDPSPAI,2015-07-06T16:12:00
Spain,GDP,2008-12-31T00:00:00,1635.02,Yearly,WGDPSPAI,2018-07-05T15:07:00
Spain,GDP,2009-12-31T00:00:00,1499.1,Yearly,WGDPSPAI,2018-07-05T15:07:00
Spain,GDP,2010-12-31T00:00:00,1431.62,Yearly,WGDPSPAI,2018-07-05T15:07:00
Spain,GDP,2011-12-31T00:00:00,1488.07,Yearly,WGDPSPAI,2018-07-05T15:07:00
Spain,GDP,2012-12-31T00:00:00,1336.02,Yearly,WGDPSPAI,2018-07-05T15:07:00
Spain,GDP,2013-12-31T00:00:00,1361.85,Yearly,WGDPSPAI,2018-07-05T15:08:00
Spain,GDP,2014-12-31T00:00:00,1376.91,Yearly,WGDPSPAI,2018-07-05T15:08:00
Spain,GDP,2015-12-31T00:00:00,1197.79,Yearly,WGDPSPAI,2018-07-05T15:08:00
Spain,GDP,2016-12-31T00:00:00,1237.26,Yearly,WGDPSPAI,2018-07-05T15:08:00
Spain,GDP,2017-12-31T00:00:00,1311.32,Yearly,WGDPSPAI,2018-07-05T15:08:00
